"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 양천구청",서울특별시 양천구 목동중앙북로8길 122,서울특별시 양천구 목3동 606-6,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.5444185,126.8673969,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로16다길 13,서울특별시 양천구 목3동 318-58,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.543555,126.8649877,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙북로1길 41,서울특별시 양천구 목동 318-94,생활방범,2,200,120도,30,2016-12,02-2620-4793,37.550427,126.8645482,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로7가길 81-16,서울특별시 양천구 목3동 602-5,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.542548,126.8652691,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로7가길 74,서울특별시 양천구 목3동 655-5,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.5428141,126.8663971,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙북로 33-15,서울특별시 양천구 목4동 784-8,생활방범,2,200,120도,30,2016-12,02-2620-4793,37.548532,126.8677642,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로16마길 41-19,서울특별시 양천구 목4동 763-2 성원APT 놀이터 앞,생활방범,3,200,120도,30,2016-12,02-2620-4793,37.5455155,126.863101,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙서로7나길 12-43,서울특별시 양천구 목4동 732-1,생활방범,1,200,120도,30,2016-12,02-2620-4793,37.5350882,126.8648542,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙로 67 성원APT 놀이터 앞,서울특별시 양천구 목4동 767-11,생활방범,2,200,120도,30,2016-12,02-2620-4793,37.535569,126.869531,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로5길 45,서울특별시 양천구 목4동 791-9,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.536791,126.864343536,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로 24,서울특별시 양천구 목4동 729-7,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.5361555,126.867840,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙서로 5,서울특별시 양천구 목4동 747-11,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.5325923,126.864464,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로9길 21,서울특별시 양천구 목4동 798-22,생활방범,3,200,120도,30,2016-12,02-2620-4793,37.5378379,126.8652911,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로 27,서울특별시 양천구 목4동 803-11,생활방범,3,200,120도,30,2016-12,02-2620-4793,37.538843,126.8699390,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙서로 40,서울특별시 양천구 목동 404-92,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.532891,126.8682376,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙로1길 15,서울특별시 양천구 목3동 318-287,생활방범,4,200,120도,30,2016-12,02-2620-4793,37.5313581,126.8667425,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동동로12길 41-5,서울특별시 양천구 목3동 717-21,생활방범,2,200,120도,30,2017-12,02-2620-4793,37.5228443364,126.875890,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로7길 14-8,서울특별시 양천구 목동 318-287,생활방범,2,200,120도,30,2016-12,02-2620-4793,37.5399856,126.867615,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로7가길 19-14,서울특별시 양천구,생활방범,1,200,120도,30,2016-12,02-2620-4793,37.539970,126.866713,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙북로22길 14-6,서울특별시 양천구 목2동 523-46,생활방범,3,200,120도,30,2018-12,02-2620-4793,37.5455978,126.876190,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로20길 65,서울특별시 양천구 목동 231-151,생활방범,2,200,120도,30,2018-12,02-2620-4793,37.5408790,126.872650,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로2길 38-39,서울특별시 양천구 목동 231-195,생활방범,4,200,120도,30,2018-12,02-2620-4793,37.539630,126.8726224,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로16라길 1,서울특별시 양천구 목3동 324-51,생활방범,4,200,120도,30,2018-12,02-2620-4793,37.543610,126.8628681,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로16나길 2,서울특별시 양천구 목동 318-309,생활방범,3,200,120도,30,2018-12,02-2620-4793,37.5424827,126.864710,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로 81-1,서울특별시 양천구 목동 714-4,생활방범,4,200,120도,30,2018-12,02-2620-4793,37.5409320,126.8650982,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙남로11길 30,서울특별시 양천구 목동 721-8,생활방범,4,200,120도,30,2018-12,02-2620-4793,37.5395059,126.8642791,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동중앙본로7길 27,서울특별시 양천구 목동 741-1,생활방범,4,200,120도,30,2018-12,02-2620-4793,37.539520,126.8672028,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 목동동로 393 부영1차-벽산 평화의거리,서울특별시 양천구 목5동 907-12,생활방범,3,200,120도,30,2018-12,02-2620-4793,37.535750,126.879950,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로9길 13,서울특별시 양천구 신월1동 123-10,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.530929,126.8354024,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로13길 17,서울특별시 양천구 신월동 244-7,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.5266345,126.8380542,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로33길 12,서울특별시 양천구 신월1동 91-17,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.5353697,126.8336361,2019-02-19
"서울특별시 양천구청",,서울특별시 양천구 신월1동 100-1 신대어린이공원 입구,생활방범,4,200,360도 전방,30,2006-12,02-2620-4793,37.534822,126.832795,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로33길 24-1,서울특별시 양천구 신월동 98-33,생활방범,1,200,120도,30,2013-12,02-2620-4793,37.534832,126.8322463,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로48길 58,서울특별시 양천구 신월3동 175-18,생활방범,4,200,360도 전방,30,2006-12,02-2620-4793,37.5320344,126.8266676,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로64길 37-3,서울특별시 양천구 신월동 207-88,생활방범,3,200,360도 전방,30,2006-12,02-2620-4793,37.525624,126.83295019,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로27길 12,서울특별시 양천구 신월5동 29-15,생활방범,4,200,360도 전방,30,2006-12,02-2620-4793,37.5404227,126.8265430,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로 51,서울특별시 양천구 신월2동 445-16,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.5224071,126.8431279,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로55길 13,서울특별시 양천구 신월2동 470-1,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.5263456,126.8478357,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로71길 12,서울특별시 양천구 신월4동 440-1,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.522030,126.8386858,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로5길 14,서울특별시 양천구 신월동 442-1,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.522958,126.8410087,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로 157,서울특별시 양천구 신월동 545-3,생활방범,3,200,360도 전방,30,2006-12,02-2620-4793,37.517805,126.8409321,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로 74,서울특별시 양천구 신월7동 961-5,생활방범,5,200,360도 전방,30,2006-12,02-2620-4793,37.522244,126.833884,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로10길 9,서울특별시 양천구 신월1동 229-3,생활방범,5,200,360도 전방,30,2008-12,02-2620-4793,37.5291128,126.8367328,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로20길 26,서울특별시 양천구 신월6동 595-1,생활방범,4,200,360도 전방,30,2008-12,02-2620-4793,37.5178380,126.8457109,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월어린이공원,서울특별시 양천구 신월1동 240,생활방범,4,200,360도 전방,30,2006-12,02-2620-4793,37.527114,126.837997,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로40길 6,서울특별시 양천구 신월3동 147-14,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.5350769,126.8280026,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 가로공원로55길 20,서울특별시 양천구 신월동 46-1,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.5361231,126.8243836,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로36길 5,서울특별시 양천구 신월5동 68-9,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.537948,126.8339329,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로17길 12,서울특별시 양천구 신월1동 234-17,생활방범,5,200,360도 전방,30,2009-12,02-2620-4793,37.5281063,126.8381004,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로6길 13,서울특별시 양천구 신월2동 483-1,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.524899,126.8438809,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로 101,서울특별시 양천구 신월2동 양강초-양강중 사잇길,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.5240784,126.8479995,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로 584,서울특별시 양천구 신월6동 1001-4,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.5166482,126.8391367,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로3길 3,서울특별시 양천구 신월동 986-16,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.5186159,126.8366526,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로 604-6,서울특별시 양천구 신월동 1015-13,생활방범,3,200,360도 전방,30,2009-12,02-2620-4793,37.514347,126.8399447,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로27길 12,서울특별시 양천구 신월1동 113-20,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5322484,126.8355448,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로9길 52,서울특별시 양천구 신월1동 102-27,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5341591,126.8336765,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로2길 42,서울특별시 양천구 신월동 217-46,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5266343,126.835939,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로6길 39,서울특별시 양천구 신월1동 243-11,생활방범,4,200,360도 전방,30,2010-12,02-2620-4793,37.526660,126.8369619,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로13길 14,서울특별시 양천구 신월2동 492-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5239550,126.845694,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로17길 24,서울특별시 양천구 신월2동 479-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5252158,126.8463710,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로49길 5,서울특별시 양천구 신월2동 501-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.523359,126.8506086,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로24길 28-2,서울특별시 양천구 신월동 604-3,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5195391,126.8466236,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로9길 33,서울특별시 양천구 신월2동 447-11,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5250753,126.8419520,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 가로공원로 91,서울특별시 양천구 신월3동 48-8,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5357248,126.8260078,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 가로공원로60가길 2,서울특별시 양천구 신월3동 154-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5341681,126.8251316,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로58길 22,서울특별시 양천구 신월3동 203-21,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5300884,126.8308673,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로54길 16-1,서울특별시 양천구 신월동 165-11,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5329191,126.828273,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로7길 26,서울특별시 양천구 신월동 428-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5242983,126.8412830,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로17길 16,서울특별시 양천구 신월동 532-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5201434,126.8422658,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로73길 6,서울특별시 양천구 신월동 525-17,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5197247,126.8389951,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 화곡로3길 6,서울특별시 양천구 신월5동 27-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5398731,126.8270008,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 화곡로5길 23,서울특별시 양천구 신월5동 13-1,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5415230,126.8287368,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 화곡로3가길 7-6,서울특별시 양천구 신월5동 9-17,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5420322,126.8283916,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로35길 16,서울특별시 양천구 신월5동 81-7,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.536572,126.8299488,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로85길 13,서울특별시 양천구 신월6동 563-17,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5147985,126.8420871,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로82길 17-1,서울특별시 양천구 신월동 1012-3,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5152809,126.837930,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로 176,서울특별시 양천구 신월동 575-30,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5185063,126.842990,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로82길 8,서울특별시 양천구 신월동 1007-5,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5159207,126.8387283,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로16길 10,서울특별시 양천구 신월동 914-7,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5243244,126.8323114,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로9길 24,서울특별시 양천구 신월7동 942-17,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.520717,126.8315392,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로17길 33,서울특별시 양천구 신월7동 331-31,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5218267,126.8266725,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로16길 36,서울특별시 양천구 신월7동 925-14,생활방범,3,200,360도 전방,30,2010-12,02-2620-4793,37.5238125,126.8348568,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로5길 33,서울특별시 양천구 신월1동 133-6,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5323711,126.833096,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로17길 24-1,서울특별시 양천구 신월1동 232-23,생활방범,5,200,360도 전방,30,2010-12,02-2620-4793,37.5280382,126.8367619,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 가로공원로 140-3,서울특별시 양천구 신월1동 95-1,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.5357507,126.8316150,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로15길 7,서울특별시 양천구 신월1동 241-18,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.5275755,126.838997,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로 40,서울특별시 양천구 신월2동 445-1,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5233837,126.8424669,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로57길 25,서울특별시 양천구 신월2동 457-1,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5266373,126.8462417,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로53길 6,서울특별시 양천구 신월2동 473-13,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.5259121,126.8490223,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로49길 21,서울특별시 양천구 신월2동 504-1,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.522944,126.8487379,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로11길 14,서울특별시 양천구 신월4동 412-2,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5256600,126.8393760,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로67길 2,서울특별시 양천구 신월동 418-2,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5236558,126.8366897,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로11길 14,서울특별시 양천구 신월4동 540-5,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5186591,126.8403046,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 화곡로3길 23,서울특별시 양천구 신월5동 12-1,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5414766,126.8272450,2019-02-19
"서울특별시 양천구청",,서울특별시 양천구 신월5동 5,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.544900,126.829606,2019-02-19
"서울특별시 양천구청",,서울특별시 양천구 신월5동 56-1,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.538760,126.828011,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로33길 39-1,서울특별시 양천구 신월5동 61-19,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5384478,126.8317461,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로80길 21,서울특별시 양천구 신월6동 1006-1,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5156626,126.8373194,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로79길 41,서울특별시 양천구 신월6동 575-18,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.5184617,126.8435124,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로16길 46-9,서울특별시 양천구 신월7동 964-7,생활방범,3,130,360도 전방,30,2010-12,02-2620-4793,37.522773,126.8349317,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로7길 6,서울특별시 양천구 신월7동 984-5,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.516893,126.8367268,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로2길 30,서울특별시 양천구 신월7동 996-22,생활방범,4,130,360도 전방,30,2010-12,02-2620-4793,37.5193256,126.837173,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 가로공원로 66길 2,서울특별시 양천구 신월1동 97-3,생활방범,3,130,360도 전방,30,2011-12,02-2620-4793,37.5356468,126.8298583,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로3길 25,서울특별시 양천구 신월1동 132-9,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.5316688,126.8326845,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로53길 12-1,서울특별시 양천구 신월동 140-8,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.5344569,126.8308070,2019-02-19
"서울특별시 양천구청",,서울특별시 양천구 신월1동 230-1 반곡어린이공원 앞,생활방범,5,200,360도 전방,30,2011-12,02-2620-4793,37.528999,126.835464,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로10길 7-9,서울특별시 양천구 신월2동 509-12,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.521934,126.845016,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로15길 7,서울특별시 양천구 신월2동 492-6,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.5235315,126.8459727,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로57길 8,서울특별시 양천구 신월2동 455-8,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.527099,126.848098,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로9길 20-1,서울특별시 양천구 신월2동 486,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.5240823,126.8428713,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로54길 8,서울특별시 양천구 신월동 165-19,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.533554,126.8287893,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로40가길 13,서울특별시 양천구 신월동 181-1,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.5336142,126.8256110,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로75길 35,서울특별시 양천구 신월4동 532-6,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.520183,126.8433038,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로38길 6,서울특별시 양천구 신월5동 66-20,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.538631,126.8336222,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 화곡로12길 23-13,서울특별시 양천구 신월5동 72-10,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.537712,126.8321898,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 가로공원로67길 12-3,서울특별시 양천구 신월5동 74-8,생활방범,3,130,360도 전방,30,2011-12,02-2620-4793,37.537460,126.830886,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로 283-1,서울특별시 양천구 신월5동 9-7,생활방범,3,130,360도 전방,30,2011-12,02-2620-4793,37.5419981,126.8289432,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로12길 6,서울특별시 양천구 신월6동 549-5,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.517032,126.8413673,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로17길 26,서울특별시 양천구 신월7동 331-45,생활방범,4,130,360도 전방,30,2011-12,02-2620-4793,37.5220356,126.8273831,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로16길 3,서울특별시 양천구 신월7동 916-1,생활방범,3,130,360도 전방,30,2011-12,02-2620-4793,37.5244110,126.8315057,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로7길 13,서울특별시 양천구 신월7동 954-1,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.5211555,126.8327737,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로2길 16,서울특별시 양천구 신월7동 995-24,생활방범,5,130,360도 전방,30,2011-12,02-2620-4793,37.518337,126.838157,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로63길 7,서울특별시 양천구 신월동 224-10,생활방범,5,130,360도 전방,30,2012-12,02-2620-4793,37.5289039,126.8339970,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 오목로 76,서울특별시 양천구 신월2동 507-1,생활방범,3,130,360도 전방,30,2012-12,02-2620-4793,37.522737,126.846242,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로36길 3,서울특별시 양천구 신월3동 49-22,생활방범,3,130,360도 전방,30,2012-12,02-2620-4793,37.536270,126.8273150,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로69길 9,서울특별시 양천구 신월동 419-15,생활방범,5,130,360도 전방,30,2012-12,02-2620-4793,37.5230521,126.8377003,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로 21,서울특별시 양천구 신월동 514-12,생활방범,4,130,360도 전방,30,2012-12,02-2620-4793,37.5216437,126.8431024,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로40길 10-1,서울특별시 양천구 신월5동 66-8,생활방범,4,130,360도 전방,30,2012-12,02-2620-4793,37.539157,126.833977,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 월정로 303,서울특별시 양천구 신월5동 1036 수명산롯데캐슬103동 끝,생활방범,3,130,360도 전방,30,2012-12,02-2620-4793,37.5444237,126.8284945,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신정로13길 60,서울특별시 양천구 신월동 561-1,생활방범,5,130,360도 전방,30,2012-12,02-2620-4793,37.5144601058,126.841585223,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로7길 27-8,서울특별시 양천구 신월7동 957-17,생활방범,3,130,360도 전방,30,2012-12,02-2620-4793,37.519682,126.831762,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로7길 21,서울특별시 양천구 신월동 955-7,생활방범,3,130,360도 전방,30,2012-12,02-2620-4793,37.520591,126.8322447,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로55길 9,서울특별시 양천구 신월동 141-9,생활방범,4,200,360도 전방,30,2013-12,02-2620-4793,37.5337191,126.831010,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 곰달래로13길 59,서울특별시 양천구 신월1동 103-23,생활방범,3,200,360도 전방,30,2013-12,02-2620-4793,37.534590,126.834480,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 중앙로 282,서울특별시 양천구 신정동 972-4,생활방범,4,200,360도 전방,30,2013-12,02-2620-4793,37.5215126,126.8525663,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 남부순환로56가길 11,서울특별시 양천구 신월동 198-23,생활방범,5,200,360도 전방,30,2013-12,02-2620-4793,37.5313522,126.8301992,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로15길 2,서울특별시 양천구 신월4동 537-6,생활방범,3,200,360도 전방,30,2013-12,02-2620-4793,37.518870,126.842160,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 화곡로8길 5,서울특별시 양천구 신월5동 59-17,생활방범,4,200,360도 전방,30,2013-12,02-2620-4793,37.538890,126.829440,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 신월로16길 7,서울특별시 양천구 신월6동 575-8,생활방범,4,200,360도 전방,30,2013-12,02-2620-4793,37.5176648,126.842680,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로 131,서울특별시 양천구 신월7동 331-86,생활방범,4,200,360도 전방,30,2013-12,02-2620-4793,37.5237959,126.8283556,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로10길 12,서울특별시 양천구 신월7동 927-1,생활방범,3,200,360도 전방,30,2013-12,02-2620-4793,37.523310,126.834110,2019-02-19
"서울특별시 양천구청",서울특별시 양천구 지양로7길 28-16,서울특별시 양천구 신월7동 947-3,생활방범,3,200,360도 전방,30,2013-12,02-2620-4793,37.520870,126.830610,2019-02-19
