"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 마포구청",서울특별시 마포구 정남유치원,서울특별시 마포구 염리동 45-5,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 소의초등학교,서울특별시 마포구 아현동 386-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로14가길 8,서울특별시 마포구 공덕동 105-218,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로24길 33,서울특별시 마포구 아현동 751,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로24안길 11,서울특별시 마포구 아현동 742-11,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로26길 41,서울특별시 마포구 아현동 744,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재로16길 20-8,서울특별시 마포구 공덕동 4-57,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재옛6길 7-2,서울특별시 마포구 공덕동 110-11,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재옛길 54-1,서울특별시 마포구 공덕동 110-22,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 손기정로 12길 14호,서울특별시 마포구 아현동 723-5,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로18길 12,서울특별시 마포구 아현동 424-20,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 손기정로 47-28,서울특별시 마포구 아현동 705,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로19길 34,서울특별시 마포구 아현동 613-19,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신촌로30길 19,서울특별시 마포구 아현동 345-14,생활방범,2,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로 3,서울특별시 마포구 동교동 197-17 (동교 어린이 공원),생활방범,1,130,360도전방면,30,2017-08,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로4길 47,서울특별시 마포구 도화동 158,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새창로 4다길 18앞,서울특별시 마포구 도화동 196-7,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새창로6길 16,서울특별시 마포구 도화동 38-10,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로40길 7앞,서울특별시 마포구 대흥동 500-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로25안길 15옆,서울특별시 마포구 대흥동 773-6,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대로1길 16,서울특별시 마포구 용강동 50-16,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문4길 19,서울특별시 마포구 염리동 107-2,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 고산2길 101,서울특별시 마포구 노고산동 4-74,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 고산길 12,서울특별시 마포구 노고산동 31-113,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로1길 8,서울특별시 마포구 노고산동 31-77,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로16길 26,서울특별시 마포구 대흥동 327-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로4길 20,서울특별시 마포구 노고산동 109-29,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 백범로18길 19,서울특별시 마포구 대흥동 245-6,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문길 220,서울특별시 마포구 염리동 9-130,생활방범,2,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문14길 13-1,서울특별시 마포구 염리동 17-9,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문12나길 17,서울특별시 마포구 염리동 28-31,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로 289,서울특별시 마포구 염리동 161-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로11안길 7,서울특별시 마포구 신수동 62-111,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로32길 30,서울특별시 마포구 신수동 241-6,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로29길 22,서울특별시 마포구 신수동 89-36,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신수로 29,서울특별시 마포구 현석동 9-11,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 봉원빗물펌프장 앞,서울특별시 마포구 신정동 93-2,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 서강로11길 21,서울특별시 마포구 창전동2-45,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로21길 15,서울특별시 마포구 창전동 42-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 잔다리어린이공원,서울특별시 마포구 서교동 479-1,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로21길 20-11,서울특별시 마포구 서교동 358-121,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로29길 26-31,서울특별시 마포구 서교동 328-73,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로35길 39,서울특별시 마포구 서교동 329-11,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로7안길 20,서울특별시 마포구 합정동 431-40,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로4안길 5,서울특별시 마포구 합정동 82-3,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 희우정로15길 5,서울특별시 마포구 망원동 457-58,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로40길 28,서울특별시 마포구 대흥동 504번지,생활방범,1,130,360도전방면,30,2017-05,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 희우정로16길 32,서울특별시 마포구 망원동 398-2,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원로 1-5,서울특별시 마포구 망원동 453-33,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로38길 33-11,서울특별시 마포구 연남동 390-38,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로 195-4,서울특별시 마포구 연남동 226-17,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로7안길 40,서울특별시 마포구  성산동 32-4,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로11길 40,서울특별시 마포구 성산동 609-12,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로11길 18,서울특별시 마포구 성산동 39-12,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성암로9안길 3,서울특별시 마포구 중동 80-3,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새터산9길 11,서울특별시 마포구 성산동 200-337,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 매봉산 근린공원입구,서울특별시 마포구 상암동 1632,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 소의초교 뒤 공덕자이 113동 인근,서울특별시 마포구 마포구 아현동 385-128,생활방범,1,130,360도전방면,30,2017-11,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 소의초교 뒤 공덕자이 106동 인근,서울특별시 마포구 마포구 아현동 392-218,생활방범,1,130,360도전방면,30,2017-11,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 소의초교 뒤 공덕자이 105동 인근,서울특별시 마포구 마포구 아현동 387-39,생활방범,1,130,360도전방면,30,2017-11,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포래미안푸르지오 공용지,서울특별시 마포구 아현동 635 마포래미안푸르지오,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포래미안푸르지오 공용지,서울특별시 마포구 아현동 635 마포래미안푸르지오,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 도화동 340,서울특별시 마포구 도화2길 8,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 도화동 218,서울특별시 마포구 삼개로5안길 20,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신공덕동 176,서울특별시 마포구 신공덕아이파크A 근린공원,생활방범,1,130,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성산동 667-1,서울특별시 마포구 성메어린이공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 중동 228,서울특별시 마포구 중동어린이공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 중동 36-27,서울특별시 마포구 중동소어린공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상암동 1619,서울특별시 마포구 새누리어린이공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 창전동 35-28,서울특별시 마포구 창전어린이공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 창전동 165-5,서울특별시 마포구 서강나루문화공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 창전동(중앙하이츠아파트 입구),서울특별시 마포구 서강어린이공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 공덕동 470-1,서울특별시 마포구 큰더기어린이공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상암동 2-191,서울특별시 마포구 산사나무소공원,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 만리재로 98,서울특별시 마포구 공덕동 16-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 손기정로4길 17,서울특별시 마포구 아현동 721-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 효창원로95길 18,서울특별시 마포구 공덕동 11-10,생활방범,3,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우공원,서울특별시 마포구 창전동 3-242,생활방범,1,130,360도전방면,30,2017-08,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 굴레방로9길 2,서울특별시 마포구 아현동 329-12,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새창로4가길 3,서울특별시 마포구 도화동 38-23,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 삼개로5길 4-3,서울특별시 마포구 도화동 205-6,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로2길 8,서울특별시 마포구 용강동 495-1,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로 145,서울특별시 마포구 대흥동 22-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신촌로24길 16-13,서울특별시 마포구 노고산동 19-26,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로18가길 18,서울특별시 마포구 대흥동 34-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 숭문16가길 17-9,서울특별시 마포구 염리동 10-58,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 대흥로28길 32,서울특별시 마포구 염리동 10-47,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로 195,서울특별시 마포구 구수동 70-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신수로6길 3,서울특별시 마포구 신수동 91-101,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로9길 24,서울특별시 마포구 상수동 353-17,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 독막로19길 37,서울특별시 마포구 상수동 93-26,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로5길 54,서울특별시 마포구 상수동 319-4,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로 33길 26,서울특별시 마포구 서교동 326-18,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 잔다리로7길 31,서울특별시 마포구 서교동 379-5,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로 40,서울특별시 마포구 서교동 444-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로23길 20-28,서울특별시 마포구 서교동 342-19,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 와우산로25길 12,서울특별시 마포구 서교동 340-23,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 희우정로 39-1,서울특별시 마포구 합정동 445-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 희우정로1길 21,서울특별시 마포구 합정동 400-6,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로 28,서울특별시 마포구 합정동 198-49,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성지1길 32-26,서울특별시 마포구 합정동 366-39,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 포은로8길 41,서울특별시 마포구 망원동 486-26,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로17길 66,서울특별시 마포구 망원동 57-197,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로17길 45,서울특별시 마포구 망원동 57-93,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 동교로1길 22,서울특별시 마포구 망원동 236-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로25길 164,서울특별시 마포구 망원동 451-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로29길 12,서울특별시 마포구 망원동 476-3,생활방범,2,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로29길 104,서울특별시 마포구 망원동 431-37,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로17길 105,서울특별시 마포구 연남동 487-24,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 신촌로28나길 30,서울특별시 마포구 아현동 663-13,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로3길 34,서울특별시 마포구 연남동 561-8,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 연남로7길 38,서울특별시 마포구 연남동 370-8,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로 17길 69,서울특별시 마포구 연남동 487-45,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성산로2길 54,서울특별시 마포구 성산동 279-5,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로12길 100,서울특별시 마포구 성산동 23-10,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로7안길 8-18,서울특별시 마포구 성산동 32-9,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로15길 111,서울특별시 마포구 성산동 606-7,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 모래내로9길16,서울특별시 마포구 성산동 124,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로27길9,서울특별시 마포구 성산동 200-35,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로30길 9-31,서울특별시 마포구 성산동 147-44,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로34길 10,서울특별시 마포구 성산동 592-3,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성암로 205,서울특별시 마포구 상암동 1258,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로 44길 81,서울특별시 마포구 상암동 42-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로 445,서울특별시 마포구 상암고 앞 사거리,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새창로6나길 31,서울특별시 마포구 도화동 1-352,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 양화공원 인근,서울특별시 마포구 합정동 394-1,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 토정로 8-19,서울특별시 마포구 합정동 94-2,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 양화진길 29,서울특별시 마포구 합정동 375-21,생활방범,1,200,360도전방면,30,2017-10,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드유치원,서울특별시 마포구 상암동1679 월드유치원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 일본인학교,서울특별시 마포구 상암동1582 일본인학교,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 나사렛유치원,서울특별시 마포구 상암동1639 나사렛유치원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상지초교 정문,서울특별시 마포구 상암동1676 상지병설유치원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 상지초교 후문(유아숲체험장),서울특별시 마포구 상암동 산 26-79 공원,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵북로236 서울유치원 앞 사거리,서울특별시 마포구 중동 64-14,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 월드컵로36길47 성원초교 인근,서울특별시 마포구 성산동 160-1,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원동 450-2 샘물어린이집,서울특별시 마포구 망원동 450-2,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 망원동 436-12 동교초교,서울특별시 마포구 망원동 436-12,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성미산로12  홍대병설유치원,서울특별시 마포구 연남동 369-15,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 마포대진유치원,서울특별시 마포구 연남동 493-6,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 새싹유치원,서울특별시 마포구 서교동 460-2,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 희우정로10길 9,서울특별시 마포구 망원동 396-14,생활방범,1,200,360도전방면,30,2017-01,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 서강어린이집,서울특별시 마포구 창전동 3-199,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
"서울특별시 마포구청",서울특별시 마포구 성결유치원,서울특별시 마포구 신수동 200-1,생활방범,1,200,360도전방면,30,2017-12,02-3153-8433,99.999999,999.999999,2017-04-25
